county,population,SPC,urban,MidWest,dBenton,southern,Kmart,WalMart,smallstores,dKmart,dWMart,X1,X2,X3,count0,count1,count2,nfirms
1152.00,3.86,7.92,0.86,0.00,6.21,1.00,1.00,0.00,4.00,0.16,0.19,0.00,0.09,0.09,0,1,0,1
1153.00,2.27,6.57,0.00,0.00,6.07,1.00,0.00,0.00,1.00,0.08,0.12,0.00,0.02,0.10,1,0,0,0
1154.00,3.04,7.68,0.65,0.00,6.17,1.00,0.00,0.00,3.00,0.11,0.15,0.00,0.16,0.22,1,0,0,0
1155.00,3.74,8.14,0.85,0.00,6.18,1.00,1.00,1.00,4.00,0.16,0.19,0.00,0.10,0.04,0,0,1,2
1157.00,3.85,7.85,0.33,0.00,6.12,1.00,0.00,1.00,3.00,0.10,0.12,1.00,0.02,0.21,0,1,0,1
1158.00,4.04,8.37,0.82,0.00,6.20,1.00,0.00,1.00,8.00,0.07,0.07,1.00,0.00,0.05,0,1,0,1
1161.00,1.90,7.85,0.00,0.00,5.84,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.05,0.15,1,0,0,0
1163.00,3.08,7.88,0.14,0.00,5.58,1.00,0.00,1.00,3.00,0.04,0.04,1.00,0.04,0.21,0,1,0,1
1164.00,3.94,8.12,0.43,0.00,6.14,1.00,0.00,1.00,8.00,0.06,0.06,1.00,0.00,0.07,0,1,0,1
1165.00,3.95,7.86,0.53,0.00,5.91,1.00,0.00,1.00,6.00,0.03,0.03,1.00,0.00,0.11,0,1,0,1
1166.00,3.77,8.16,0.38,0.00,6.11,1.00,0.00,1.00,11.00,0.07,0.09,1.00,0.02,0.12,0,1,0,1
1167.00,3.75,8.36,0.47,0.00,5.55,1.00,0.00,1.00,6.00,0.09,0.09,1.00,0.03,0.10,0,1,0,1
1168.00,3.02,8.24,0.60,0.00,6.09,1.00,0.00,1.00,2.00,0.09,0.14,1.00,0.03,0.18,0,1,0,1
1169.00,2.50,7.92,0.00,0.00,5.68,1.00,0.00,1.00,2.00,0.04,0.04,1.00,0.02,0.15,0,1,0,1
1170.00,2.59,7.55,0.00,0.00,6.02,1.00,0.00,0.00,2.00,0.03,0.06,0.00,0.02,0.20,1,0,0,0
1171.00,2.88,7.95,0.36,0.00,5.76,1.00,0.00,1.00,4.00,0.02,0.02,1.00,0.00,0.12,0,1,0,1
1175.00,3.37,8.57,0.17,0.00,7.23,0.00,0.00,1.00,8.00,0.00,0.00,1.00,0.00,0.05,0,1,0,1
1176.00,3.90,8.73,0.05,0.00,7.29,0.00,0.00,1.00,11.00,0.00,0.00,1.00,0.00,0.04,0,1,0,1
1178.00,3.63,8.78,0.38,0.00,7.26,0.00,0.00,1.00,10.00,0.02,0.02,1.00,0.00,0.02,0,1,0,1
1179.00,3.45,8.68,0.00,0.00,7.25,0.00,0.00,0.00,6.00,0.06,0.08,0.00,0.00,0.04,1,0,0,0
1180.00,3.98,8.22,0.17,0.00,7.21,0.00,0.00,1.00,11.00,0.05,0.05,1.00,0.02,0.03,0,1,0,1
1182.00,2.91,8.32,0.00,0.00,7.28,0.00,0.00,0.00,9.00,0.02,0.02,0.00,0.00,0.03,1,0,0,0
1183.00,3.57,8.08,0.41,0.00,7.24,0.00,0.00,0.00,4.00,0.07,0.11,0.00,0.00,0.02,1,0,0,0
1184.00,3.96,8.35,0.26,0.00,7.25,0.00,0.00,1.00,10.00,0.00,0.00,1.00,0.00,0.02,0,1,0,1
1185.00,3.59,8.11,0.09,0.00,7.27,0.00,0.00,0.00,8.00,0.03,0.03,0.00,0.00,0.06,1,0,0,0
1186.00,3.58,8.41,0.08,0.00,7.32,0.00,0.00,1.00,8.00,0.00,0.00,1.00,0.00,0.02,0,1,0,1
1191.00,4.24,8.20,0.54,0.00,6.89,0.00,1.00,1.00,2.00,0.24,0.22,0.00,0.02,0.10,0,0,1,2
1192.00,3.38,8.30,0.22,0.00,6.93,0.00,0.00,0.00,6.00,0.17,0.17,0.00,0.08,0.10,1,0,0,0
1196.00,3.40,8.69,0.41,0.00,6.92,0.00,0.00,1.00,2.00,0.12,0.12,1.00,0.06,0.10,0,1,0,1
1198.00,3.38,8.46,0.17,0.00,6.74,0.00,0.00,0.00,7.00,0.08,0.11,0.00,0.00,0.05,1,0,0,0
1201.00,2.94,8.38,0.26,0.00,6.92,0.00,0.00,0.00,6.00,0.29,0.28,0.00,0.07,0.03,1,0,0,0
1204.00,3.66,8.55,0.40,0.00,6.92,0.00,1.00,0.00,3.00,0.27,0.24,0.00,0.02,0.10,0,1,0,1
1206.00,3.20,7.46,0.48,0.00,6.93,0.00,0.00,0.00,4.00,0.07,0.07,0.00,0.02,0.11,1,0,0,0
1207.00,3.49,9.07,0.37,0.00,6.91,0.00,0.00,1.00,8.00,0.22,0.22,1.00,0.09,0.08,0,1,0,1
1210.00,3.74,9.00,0.63,0.00,6.96,0.00,0.00,1.00,11.00,0.08,0.08,1.00,0.00,0.02,0,1,0,1
1224.00,2.39,7.95,0.01,1.00,6.71,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.10,0.04,1,0,0,0
1225.00,2.30,7.75,0.00,1.00,6.74,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1227.00,3.42,8.68,0.49,1.00,6.73,0.00,1.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
1228.00,3.04,8.06,0.00,1.00,6.64,0.00,0.00,0.00,1.00,0.04,0.04,0.00,0.14,0.08,1,0,0,0
1229.00,2.79,8.49,0.00,1.00,6.64,0.00,0.00,0.00,3.00,0.06,0.04,0.00,0.12,0.07,1,0,0,0
1230.00,2.13,8.19,0.00,1.00,6.66,0.00,0.00,0.00,4.00,0.03,0.03,0.00,0.04,0.04,1,0,0,0
1231.00,3.99,8.01,0.19,1.00,6.47,0.00,1.00,0.00,4.00,0.19,0.19,0.00,0.10,0.06,0,1,0,1
1233.00,2.66,8.42,0.00,1.00,6.57,0.00,0.00,0.00,4.00,0.03,0.03,0.00,0.09,0.07,1,0,0,0
1235.00,3.78,8.43,0.31,1.00,6.44,0.00,1.00,1.00,4.00,0.14,0.14,0.00,0.14,0.25,0,0,1,2
1237.00,3.91,7.60,0.23,1.00,6.38,0.00,0.00,0.00,3.00,0.21,0.24,0.00,0.09,0.14,1,0,0,0
1238.00,3.18,8.56,0.31,1.00,6.66,0.00,1.00,0.00,4.00,0.00,0.00,0.00,0.06,0.06,0,1,0,1
1239.00,3.15,8.82,0.19,1.00,6.70,0.00,1.00,1.00,6.00,0.00,0.00,0.00,0.09,0.07,0,0,1,2
1240.00,3.63,8.47,0.55,1.00,6.75,0.00,1.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
1241.00,3.37,8.45,0.23,1.00,6.59,0.00,0.00,0.00,4.00,0.05,0.02,0.00,0.22,0.15,1,0,0,0
1242.00,4.14,8.35,0.40,1.00,6.53,0.00,1.00,1.00,3.00,0.25,0.23,0.00,0.13,0.04,0,0,1,2
1243.00,2.63,8.56,0.29,1.00,6.64,0.00,1.00,0.00,3.00,0.02,0.02,0.00,0.11,0.08,0,1,0,1
1244.00,3.66,8.71,0.55,1.00,6.63,0.00,1.00,1.00,4.00,0.00,0.00,0.00,0.03,0.00,0,0,1,2
1245.00,3.30,8.89,0.73,1.00,6.61,0.00,1.00,1.00,1.00,0.02,0.02,0.00,0.03,0.02,0,0,1,2
1247.00,3.34,9.09,0.26,1.00,6.69,0.00,1.00,1.00,5.00,0.00,0.00,0.00,0.10,0.06,0,0,1,2
1249.00,3.21,8.25,0.10,1.00,6.61,0.00,0.00,0.00,7.00,0.10,0.06,0.00,0.15,0.09,1,0,0,0
1250.00,2.86,8.48,0.36,1.00,6.61,0.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.03,0,1,0,1
1252.00,3.69,8.44,0.46,1.00,6.55,0.00,1.00,1.00,6.00,0.17,0.13,0.00,0.17,0.10,0,0,1,2
1253.00,3.84,8.14,0.24,1.00,6.47,0.00,0.00,1.00,4.00,0.13,0.13,1.00,0.17,0.24,0,1,0,1
1254.00,3.58,8.43,0.56,1.00,6.67,0.00,1.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
1255.00,3.56,8.44,0.11,1.00,6.68,0.00,1.00,1.00,7.00,0.00,0.00,0.00,0.03,0.02,0,0,1,2
1257.00,4.19,8.05,0.43,1.00,6.51,0.00,1.00,0.00,4.00,0.14,0.14,0.00,0.17,0.09,0,1,0,1
1258.00,3.24,8.61,0.42,1.00,6.68,0.00,1.00,0.00,5.00,0.02,0.02,0.00,0.06,0.03,0,1,0,1
1259.00,2.57,8.40,0.30,1.00,6.61,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.03,0.03,1,0,0,0
1260.00,4.06,8.51,0.49,1.00,6.56,0.00,1.00,1.00,4.00,0.09,0.04,0.00,0.13,0.12,0,0,1,2
1263.00,2.74,8.67,0.17,1.00,6.62,0.00,0.00,0.00,1.00,0.04,0.04,0.00,0.13,0.09,1,0,0,0
1266.00,2.32,7.72,0.00,1.00,6.54,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.13,0.13,1,0,0,0
1268.00,2.93,8.02,0.05,1.00,6.61,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.02,1,0,0,0
1271.00,1.89,8.72,0.46,1.00,6.74,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1272.00,2.41,8.46,0.23,1.00,6.71,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.11,0.09,1,0,0,0
1274.00,3.15,8.53,0.41,1.00,6.54,0.00,1.00,0.00,3.00,0.02,0.02,0.00,0.07,0.07,0,1,0,1
1276.00,3.32,8.52,0.35,1.00,6.51,0.00,1.00,1.00,6.00,0.00,0.00,0.00,0.05,0.02,0,0,1,2
1277.00,3.67,8.47,0.29,1.00,6.54,0.00,1.00,1.00,8.00,0.04,0.02,0.00,0.15,0.13,0,0,1,2
1278.00,3.20,8.33,0.36,1.00,6.59,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.05,0.12,0,1,0,1
1280.00,2.61,8.46,0.00,1.00,6.60,0.00,0.00,0.00,1.00,0.03,0.03,0.00,0.17,0.12,1,0,0,0
1282.00,4.09,8.35,0.17,1.00,6.53,0.00,1.00,0.00,6.00,0.06,0.04,0.00,0.18,0.17,0,1,0,1
1283.00,2.30,8.04,0.00,1.00,6.69,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.14,0.09,1,0,0,0
1285.00,3.81,8.13,0.17,1.00,6.51,0.00,0.00,1.00,2.00,0.07,0.07,1.00,0.11,0.08,0,1,0,1
1287.00,3.21,8.05,0.00,1.00,6.48,0.00,0.00,0.00,7.00,0.04,0.04,0.00,0.06,0.07,1,0,0,0
1288.00,3.04,8.83,0.00,1.00,6.64,0.00,1.00,0.00,2.00,0.04,0.02,0.00,0.10,0.04,0,1,0,1
1289.00,2.09,8.44,0.00,1.00,6.66,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.06,0.03,1,0,0,0
1290.00,3.09,8.00,0.11,1.00,6.56,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.15,0.16,1,0,0,0
1291.00,2.18,8.06,0.00,1.00,6.66,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.16,0.06,1,0,0,0
1292.00,3.08,9.17,0.33,1.00,6.66,0.00,1.00,1.00,3.00,0.00,0.00,0.00,0.12,0.08,0,0,1,2
1294.00,2.66,8.58,0.21,1.00,6.73,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.04,0.04,1,0,0,0
1295.00,3.14,8.88,0.44,1.00,6.62,0.00,1.00,1.00,2.00,0.02,0.00,0.00,0.15,0.06,0,0,1,2
1298.00,4.11,8.31,0.44,1.00,6.41,0.00,1.00,1.00,3.00,0.15,0.17,0.00,0.09,0.19,0,0,1,2
1299.00,3.75,8.34,0.13,1.00,6.67,0.00,0.00,0.00,4.00,0.05,0.05,0.00,0.03,0.05,1,0,0,0
1300.00,2.16,8.64,0.42,1.00,6.67,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.03,0.03,1,0,0,0
1302.00,4.06,8.40,0.20,1.00,6.63,0.00,0.00,1.00,7.00,0.15,0.13,1.00,0.02,0.02,0,1,0,1
1306.00,3.37,8.95,0.36,1.00,6.58,0.00,1.00,1.00,4.00,0.04,0.04,0.00,0.07,0.04,0,0,1,2
1307.00,2.63,8.16,0.00,1.00,6.57,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.03,0.08,1,0,0,0
1309.00,3.38,8.61,0.24,1.00,6.60,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0,1,0,1
1310.00,3.66,8.68,0.31,1.00,6.70,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0,1,0,1
1311.00,3.52,8.15,0.59,1.00,6.47,0.00,0.00,0.00,1.00,0.08,0.08,0.00,0.00,0.07,1,0,0,0
1312.00,1.74,7.99,0.00,1.00,6.46,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.02,0.04,1,0,0,0
1313.00,3.98,9.06,0.63,1.00,6.28,0.00,1.00,1.00,2.00,0.00,0.00,0.00,0.08,0.15,0,0,1,2
1314.00,3.30,8.59,0.63,1.00,6.30,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.08,0.08,0,1,0,1
1315.00,3.43,8.43,0.37,1.00,6.57,0.00,0.00,1.00,3.00,0.00,0.00,1.00,0.03,0.06,0,1,0,1
1316.00,4.15,8.31,0.77,1.00,6.38,0.00,0.00,0.00,1.00,0.25,0.19,0.00,0.07,0.07,1,0,0,0
1317.00,3.25,8.29,0.00,1.00,6.60,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.03,0.03,1,0,0,0
1318.00,2.57,8.70,0.48,1.00,6.41,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.06,0.08,0,1,0,1
1319.00,3.68,8.16,0.36,1.00,6.46,0.00,0.00,0.00,3.00,0.13,0.13,0.00,0.03,0.14,1,0,0,0
1320.00,3.94,8.62,0.70,1.00,6.61,0.00,1.00,1.00,2.00,0.03,0.03,0.00,0.03,0.00,0,0,1,2
1321.00,2.11,7.86,0.00,1.00,6.66,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.07,0.00,1,0,0,0
1323.00,2.50,8.57,0.34,1.00,6.28,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.11,0.08,1,0,0,0
1324.00,3.93,9.06,0.37,1.00,6.55,0.00,1.00,1.00,5.00,0.00,0.00,0.00,0.00,0.03,0,0,1,2
1326.00,2.84,7.85,0.31,1.00,6.29,0.00,0.00,0.00,2.00,0.06,0.06,0.00,0.11,0.14,1,0,0,0
1327.00,3.42,8.92,0.42,1.00,6.50,0.00,1.00,1.00,3.00,0.02,0.02,0.00,0.03,0.03,0,0,1,2
1328.00,2.80,8.02,0.21,1.00,6.23,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.10,0.13,0,1,0,1
1329.00,3.03,8.41,0.00,1.00,6.25,0.00,0.00,0.00,3.00,0.04,0.04,0.00,0.07,0.03,1,0,0,0
1330.00,3.45,8.72,0.56,1.00,6.23,0.00,0.00,1.00,4.00,0.00,0.00,1.00,0.10,0.18,0,1,0,1
1331.00,3.75,8.50,0.49,1.00,6.34,0.00,1.00,0.00,5.00,0.14,0.12,0.00,0.06,0.08,0,1,0,1
1332.00,1.82,8.59,0.00,1.00,6.51,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.07,0.07,1,0,0,0
1334.00,2.96,7.81,0.43,1.00,6.27,0.00,0.00,0.00,2.00,0.04,0.04,0.00,0.04,0.11,1,0,0,0
1335.00,2.81,8.45,0.17,1.00,6.61,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.03,0.00,1,0,0,0
1336.00,3.38,8.32,0.27,1.00,6.46,0.00,0.00,1.00,4.00,0.15,0.15,1.00,0.00,0.04,0,1,0,1
1337.00,3.77,8.55,0.19,1.00,6.65,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
1338.00,2.46,8.03,0.29,1.00,6.23,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.09,0.05,1,0,0,0
1339.00,2.64,8.53,0.20,1.00,6.50,0.00,0.00,0.00,1.00,0.02,0.02,0.00,0.00,0.09,1,0,0,0
1340.00,3.71,8.83,0.54,1.00,6.42,0.00,1.00,1.00,5.00,0.03,0.03,0.00,0.02,0.06,0,0,1,2
1341.00,1.68,8.39,0.00,1.00,6.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1342.00,2.72,8.54,0.54,1.00,6.72,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,1
1343.00,2.09,8.25,0.00,1.00,6.41,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.04,0.08,1,0,0,0
1344.00,2.37,8.87,0.31,1.00,6.67,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1346.00,3.22,8.23,0.36,1.00,6.32,0.00,0.00,0.00,4.00,0.09,0.05,0.00,0.13,0.19,1,0,0,0
1347.00,1.89,8.13,0.00,1.00,6.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,1,0,0,0
1348.00,3.20,8.91,0.50,1.00,6.34,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.02,0.08,0,0,1,2
1349.00,3.52,8.57,0.53,1.00,6.38,0.00,1.00,1.00,7.00,0.09,0.06,0.00,0.05,0.02,0,0,1,2
1350.00,1.63,8.16,0.00,1.00,6.64,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.06,0.02,1,0,0,0
1351.00,2.35,8.36,0.00,1.00,6.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,1,0,0,0
1352.00,3.10,8.86,0.47,1.00,6.23,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.08,0.09,0,1,0,1
1353.00,3.07,8.22,0.29,1.00,6.41,0.00,0.00,0.00,3.00,0.07,0.07,0.00,0.08,0.08,1,0,0,0
1354.00,3.03,8.30,0.18,1.00,6.50,0.00,0.00,0.00,4.00,0.02,0.02,0.00,0.02,0.11,1,0,0,0
1355.00,3.42,8.53,0.29,1.00,6.51,0.00,0.00,1.00,2.00,0.03,0.03,1.00,0.03,0.03,0,1,0,1
1356.00,3.61,8.42,0.61,1.00,6.24,0.00,1.00,0.00,2.00,0.03,0.03,0.00,0.04,0.10,0,1,0,1
1357.00,2.26,8.17,0.00,1.00,6.29,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.08,0.06,1,0,0,0
1358.00,3.40,7.84,0.72,1.00,6.32,0.00,0.00,0.00,1.00,0.02,0.00,0.00,0.16,0.14,1,0,0,0
1359.00,2.98,8.79,0.53,1.00,6.24,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.05,0,1,0,1
1360.00,2.03,8.79,0.00,1.00,6.64,0.00,0.00,0.00,1.00,0.02,0.02,0.00,0.05,0.03,1,0,0,0
1362.00,4.00,8.60,0.23,1.00,6.55,0.00,1.00,1.00,3.00,0.00,0.00,0.00,0.06,0.03,0,0,1,2
1363.00,2.61,8.83,0.68,1.00,6.70,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0,1,0,1
1364.00,3.16,8.30,0.11,1.00,6.53,0.00,0.00,1.00,9.00,0.00,0.00,1.00,0.02,0.10,0,1,0,1
1365.00,2.31,8.67,0.42,1.00,6.30,0.00,0.00,0.00,1.00,0.03,0.03,0.00,0.09,0.06,1,0,0,0
1366.00,3.46,8.33,0.49,1.00,6.68,0.00,0.00,0.00,4.00,0.02,0.02,0.00,0.04,0.00,1,0,0,0
1367.00,2.39,8.11,0.00,1.00,6.47,0.00,0.00,0.00,3.00,0.02,0.02,0.00,0.07,0.09,1,0,0,0
1370.00,2.81,8.47,0.31,1.00,6.33,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.07,0.06,0,1,0,1
1371.00,2.84,8.31,0.00,1.00,6.37,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.11,0.15,1,0,0,0
1372.00,3.98,8.49,0.69,1.00,6.32,0.00,1.00,1.00,4.00,0.12,0.08,0.00,0.06,0.12,0,0,1,2
1373.00,2.29,8.59,0.46,1.00,6.25,0.00,0.00,0.00,2.00,0.04,0.04,0.00,0.04,0.02,1,0,0,0
1374.00,2.79,8.43,0.17,1.00,6.76,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.02,0.00,1,0,0,0
1377.00,4.06,8.59,0.44,1.00,6.45,0.00,0.00,0.00,5.00,0.16,0.16,0.00,0.02,0.08,1,0,0,0
1378.00,2.68,7.90,0.00,1.00,6.35,0.00,0.00,0.00,3.00,0.07,0.04,0.00,0.13,0.10,1,0,0,0
1380.00,3.45,8.59,0.66,1.00,6.28,0.00,0.00,1.00,0.00,0.07,0.05,1.00,0.12,0.18,0,1,0,1
1381.00,2.31,8.91,0.48,1.00,6.47,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.03,0.05,1,0,0,0
1382.00,2.38,8.28,0.52,1.00,6.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.10,1,0,0,0
1383.00,3.18,8.08,0.22,1.00,6.51,0.00,0.00,0.00,5.00,0.03,0.03,0.00,0.08,0.11,1,0,0,0
1385.00,3.03,8.23,0.35,1.00,6.33,0.00,0.00,0.00,7.00,0.07,0.07,0.00,0.11,0.02,1,0,0,0
1386.00,2.56,8.52,0.33,1.00,6.56,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.07,0.05,1,0,0,0
1387.00,2.92,8.18,0.50,1.00,6.28,0.00,0.00,1.00,0.00,0.02,0.00,1.00,0.10,0.20,0,1,0,1
1389.00,2.45,7.99,0.39,1.00,6.27,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.14,0.10,1,0,0,0
1390.00,2.00,8.08,0.49,1.00,6.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,1,0,0,0
1391.00,3.88,8.51,0.65,1.00,6.30,0.00,1.00,0.00,3.00,0.06,0.06,0.00,0.00,0.02,0,1,0,1
1393.00,2.45,8.36,0.18,1.00,6.37,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.05,0.11,1,0,0,0
1394.00,3.54,8.69,0.69,0.00,5.93,1.00,1.00,1.00,8.00,0.00,0.00,0.00,0.00,0.12,0,0,1,2
1395.00,3.49,8.70,0.34,0.00,5.81,1.00,1.00,1.00,9.00,0.00,0.02,0.00,0.02,0.33,0,0,1,2
1396.00,2.62,7.36,0.00,0.00,6.01,1.00,0.00,0.00,3.00,0.04,0.04,0.00,0.03,0.10,1,0,0,0
1397.00,2.91,8.51,0.36,0.00,5.85,1.00,0.00,1.00,3.00,0.00,0.00,1.00,0.00,0.23,0,1,0,1
1399.00,3.70,8.42,0.58,0.00,5.56,1.00,0.00,1.00,6.00,0.03,0.03,1.00,0.00,0.19,0,1,0,1
1400.00,2.71,7.87,0.18,0.00,5.78,1.00,0.00,0.00,8.00,0.00,0.02,0.00,0.00,0.29,1,0,0,0
1401.00,2.31,6.87,0.00,0.00,5.76,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.20,1,0,0,0
1402.00,2.90,8.16,0.16,0.00,5.84,1.00,0.00,1.00,5.00,0.00,0.03,1.00,0.02,0.28,0,1,0,1
1403.00,2.23,7.48,0.00,0.00,5.86,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.02,0.32,1,0,0,0
1404.00,2.45,7.83,0.25,0.00,5.88,1.00,0.00,0.00,3.00,0.03,0.03,0.00,0.06,0.14,1,0,0,0
1405.00,2.89,7.19,0.00,0.00,6.08,1.00,0.00,0.00,3.00,0.04,0.04,0.00,0.02,0.11,1,0,0,0
1406.00,3.07,8.06,0.44,0.00,5.89,1.00,0.00,1.00,3.00,0.00,0.02,1.00,0.04,0.28,0,1,0,1
1407.00,3.45,8.51,0.68,0.00,5.53,1.00,0.00,1.00,10.00,0.00,0.00,1.00,0.00,0.23,0,1,0,1
1408.00,3.36,7.68,0.41,0.00,5.94,1.00,0.00,1.00,7.00,0.04,0.06,1.00,0.02,0.12,0,1,0,1
1409.00,2.86,8.10,0.00,0.00,6.05,1.00,0.00,0.00,7.00,0.03,0.05,0.00,0.04,0.11,1,0,0,0
1412.00,2.11,7.55,0.00,0.00,5.96,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.04,0.15,1,0,0,0
1413.00,2.94,8.02,0.00,0.00,6.21,1.00,0.00,1.00,3.00,0.12,0.12,1.00,0.00,0.00,0,1,0,1
1414.00,2.51,7.26,0.00,0.00,6.17,1.00,0.00,0.00,2.00,0.05,0.05,0.00,0.02,0.10,1,0,0,0
1415.00,3.11,8.84,0.55,0.00,5.73,1.00,0.00,1.00,4.00,0.00,0.00,1.00,0.00,0.16,0,1,0,1
1416.00,3.67,8.13,0.62,0.00,6.21,1.00,1.00,1.00,5.00,0.13,0.13,0.00,0.00,0.06,0,0,1,2
1419.00,3.07,7.92,0.28,0.00,5.78,1.00,0.00,0.00,6.00,0.00,0.00,0.00,0.03,0.19,1,0,0,0
1420.00,2.43,8.26,0.53,0.00,5.73,1.00,0.00,0.00,2.00,0.04,0.04,0.00,0.04,0.08,1,0,0,0
1422.00,3.05,7.83,0.13,0.00,5.89,1.00,0.00,1.00,3.00,0.00,0.05,1.00,0.05,0.34,0,1,0,1
1424.00,2.87,7.90,0.00,0.00,6.04,1.00,0.00,0.00,7.00,0.03,0.03,0.00,0.04,0.15,1,0,0,0
1426.00,2.63,7.62,0.00,0.00,6.03,1.00,0.00,0.00,5.00,0.02,0.04,0.00,0.03,0.18,1,0,0,0
1427.00,4.15,8.43,0.40,0.00,6.08,1.00,1.00,1.00,11.00,0.03,0.03,0.00,0.00,0.08,0,0,1,2
1428.00,2.34,7.41,0.00,0.00,6.00,1.00,0.00,0.00,2.00,0.04,0.04,0.00,0.00,0.15,1,0,0,0
1429.00,3.54,8.43,0.50,0.00,5.71,1.00,0.00,1.00,4.00,0.02,0.04,1.00,0.00,0.24,0,1,0,1
1430.00,3.58,8.50,0.32,0.00,6.10,1.00,0.00,0.00,9.00,0.07,0.07,0.00,0.03,0.14,1,0,0,0
1432.00,2.56,7.57,0.00,0.00,6.01,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.21,1,0,0,0
1433.00,2.96,8.30,0.18,0.00,5.90,1.00,0.00,1.00,3.00,0.00,0.02,1.00,0.00,0.22,0,1,0,1
1435.00,3.62,8.44,0.79,0.00,5.69,1.00,0.00,1.00,9.00,0.02,0.02,1.00,0.00,0.16,0,1,0,1
1436.00,3.45,8.73,0.36,0.00,5.99,1.00,0.00,1.00,7.00,0.00,0.00,1.00,0.00,0.13,0,1,0,1
1437.00,4.12,8.72,0.60,0.00,5.95,1.00,1.00,1.00,11.00,0.00,0.00,0.00,0.00,0.19,0,0,1,2
1438.00,4.26,8.70,0.66,0.00,5.86,1.00,0.00,1.00,11.00,0.03,0.07,1.00,0.04,0.09,0,1,0,1
1439.00,3.27,8.28,0.31,0.00,6.08,1.00,0.00,1.00,5.00,0.03,0.03,1.00,0.02,0.16,0,1,0,1
1440.00,3.47,7.59,0.19,0.00,5.66,1.00,0.00,1.00,6.00,0.06,0.06,1.00,0.00,0.20,0,1,0,1
1441.00,3.64,8.23,0.34,0.00,5.91,1.00,0.00,1.00,5.00,0.00,0.03,1.00,0.03,0.25,0,1,0,1
